?iso2_str	?age	?val_str	?pop	?den
"ZM"	1987	"2702.5789999999997"	12935000	17
"ZW"	1987	"15240.052"	12521000	26
"AD"	1988	"535.382"	84082	180
"AE"	1988	"48367.729999999996"	8264070	99
"AF"	1988	"2867.594"	29835392	44
"AM"	1988	"3465.3149999999996"	3262200	108
"AO"	1988	"5130.133"	18498000	15
"AR"	1988	"121473.04199999999"	41281631	15
"AT"	1988	"53340.182"	8414638	1003
"AU"	1988	"261145.405"	22875104	3
"AW"	1988	"1763.827"	101484	567
"AZ"	1988	"29508.349"	9165000	106
"BA"	1988	"23252.447"	3839737	75
"BB"	1988	"946.0859999999999"	284589	660
"BD"	1988	"13545.898"	148000000	964
"BD"	1988	"13545.898"	158570535	964
"BE"	1988	"100354.78899999999"	11007020	355
"BF"	1988	"553.717"	15730977	57
"BH"	1988	"12163.438999999998"	1234571	1627
"BI"	1988	"256.69"	10216190	367
"BJ"	1988	"561.0509999999999"	9598787	78
"BN"	1988	"5716.853"	408786	67
"BO"	1988	"4308.724999999999"	10907778	9
"BR"	1988	"209363.698"	192376496	22
"BS"	1988	"1540.1399999999999"	353658	23
"BT"	1988	"110.00999999999999"	708427	18
"BW"	1988	"1617.147"	2029307	3
"BZ"	1988	"249.356"	333200	15
"CD"	1988	"4019.0319999999997"	71712867	29
"CF"	1988	"231.021"	4422000	7
"CG"	1988	"1499.8029999999999"	3686000	11
"CH"	1988	"40711.034"	7952600	188
"CI"	1988	"9160.166"	20617068	64
"CL"	1988	"26926.781"	17248450	23
"CM"	1988	"2211.201"	19100000	40
"CO"	1988	"52445.433999999994"	46366364	41
"CV"	1988	"73.34"	567000	126
"CY"	1988	"4129.0419999999995"	1099341	117
"CY"	1988	"4129.0419999999995"	838897	117
"DE"	1988	"824473.612"	81799600	229
"DJ"	1988	"366.7"	906000	37
"DM"	1988	"55.004999999999995"	72660	105
"DZ"	1988	"83948.631"	37100000	15
"EC"	1988	"17271.57"	15007343	54
"EE"	1988	"15559.080999999998"	1340194	29
"EG"	1988	"74531.775"	90000000	2755
"EG"	1988	"74531.775"	90000000	7136
"EG"	1988	"74531.775"	90000000	76
"ER"	1988	"605.055"	5824000	43
"ES"	1988	"199033.759"	46030109	93
"ET"	1988	"2673.243"	82101998	74
"FI"	1988	"52185.077"	5404956	16
"FJ"	1988	"553.717"	849000	46
"FM"	1988	"62.339"	111000	158
"FO"	1988	"528.048"	49267	35
"GA"	1988	"4334.394"	1475000	6
"GB"	1988	"570464.189"	62262000	256
"GD"	1988	"95.342"	110000	320
"GE"	1988	"4536.079"	4469200	68
"GH"	1988	"3450.647"	24233431	102
"GL"	1988	"546.3829999999999"	56615	0
"GM"	1988	"183.35"	1705000	164
"GN"	1988	"1026.76"	10057975	41
"GQ"	1988	"106.34299999999999"	676000	24
"GR"	1988	"67989.847"	11305118	85
"GT"	1988	"4125.375"	13824463	129
"GW"	1988	"216.35299999999998"	1647000	44
"GY"	1988	"1404.461"	7529401	4
"HN"	1988	"2504.5609999999997"	8249574	64
"HT"	1988	"1023.093"	9719932	350
"HU"	1988	"78264.781"	10014324	107
"ID"	1988	"132162.34699999998"	237424363	124
"IL"	1988	"30051.065"	7869900	371
"IQ"	1988	"67927.508"	30399572	74
"IR"	1988	"176283.691"	78868711	48
"IS"	1988	"1848.168"	320060	3
"IT"	1988	"389780.098"	60681514	201
"JM"	1988	"4528.745"	2847232	252
"JO"	1988	"9314.18"	6508271	68
"JP"	1988	"1054332.173"	127799000	337
"KE"	1988	"4789.102"	43013341	67
"KG"	1988	"4528.745"	5550239	27
"KH"	1988	"451.041"	14805358	82
"KI"	1988	"22.002"	103500	135
"KN"	1988	"66.006"	51300	164
"KP"	1988	"85034.063"	24051218	198
"KR"	1988	"220562.716"	48875000	491
"KW"	1988	"32914.992"	3566437	200
"KY"	1988	"227.35399999999998"	54878	212
"KZ"	1988	"127769.28099999999"	16600000	6
"LA"	1988	"209.01899999999998"	6500000	27
"LB"	1988	"7656.696"	4224000	404
"LK"	1988	"3377.307"	20860000	309
"LR"	1988	"817.741"	3786764	36
"LT"	1988	"12200.108999999999"	3187176	50
"LU"	1988	"8929.145"	509074	194
"LV"	1988	"6241.2339999999995"	2217053	34
"MA"	1988	"21176.925"	32545170	72
"MD"	1988	"3512.986"	3559500	122
"MG"	1988	"1327.454"	21926221	35
"MH"	1988	"69.673"	68000	343
"MK"	1988	"12064.43"	2055004	82
"MM"	1988	"4118.041"	60280000	74
"MO"	1988	"964.4209999999999"	544600	18568
"MR"	1988	"3230.627"	3069000	3
"MT"	1988	"2013.183"	452515	1307
"MU"	1988	"854.411"	1286340	630
"MV"	1988	"95.342"	328536	1103
"MW"	1988	"542.716"	14901000	129
"MZ"	1988	"1012.092"	22894000	29
"NC"	1988	"1547.474"	256275	13
"NE"	1988	"990.0899999999999"	15730754	12
"NG"	1988	"70747.431"	170123740	184
"NI"	1988	"2247.871"	5891199	42
"NP"	1988	"993.757"	29331000	199
"NZ"	1988	"25397.642"	4422700	17
"PE"	1988	"25107.949"	29496000	23
"PF"	1988	"572.052"	267000	63
"PG"	1988	"2200.2"	6187591	13
"PK"	1988	"58213.625"	177100000	214
"PL"	1988	"445976.87299999996"	38186860	120
"PT"	1988	"32925.992999999995"	10578776	115
"PW"	1988	"183.35"	20956	28
"PY"	1988	"2255.205"	6454548	14
"RU"	1988	"1558111.967"	143030106	8
"RW"	1988	"696.73"	11689696	420
"SA"	1988	"202554.079"	27136977	12
"SB"	1988	"157.68099999999998"	523000	18
"SC"	1988	"198.018"	84000	186
"SI"	1988	"14242.627999999999"	2050189	101
"SK"	1988	"36530.653999999995"	5445324	111
"SL"	1988	"458.375"	5485998	79
"SN"	1988	"2742.9159999999997"	12855153	65
"SO"	1988	"1008.425"	10085638	16
"SR"	1988	"1877.504"	560157	3
"ST"	1988	"66.006"	163000	169
"SV"	1988	"2471.558"	6134000	342
"SY"	1988	"36945.025"	22530746	118
"SZ"	1988	"436.373"	1185000	68
"TC"	1988	"102.67599999999999"	44819	104
"TD"	1988	"66.006"	10329208	8
"TG"	1988	"792.072"	6619000	117
"TH"	1988	"67003.424"	667201532	132
"TJ"	1988	"2236.87"	7616000	49
"TM"	1988	"35646.907"	5110000	11
"TN"	1988	"12464.133"	10732900	63
"TR"	1988	"126309.81499999999"	74724269	97
"TT"	1988	"15867.108999999999"	1227505	254
"TZ"	1988	"2288.208"	43188000	46
"UA"	1988	"320774.49199999997"	45888000	77
"UY"	1988	"4807.437"	3318535	19
"UZ"	1988	"119951.237"	29559100	61
"VC"	1988	"66.006"	120000	307
"VE"	1988	"116097.22"	27150	30
"VN"	1988	"23182.773999999998"	91519289	259
"VU"	1988	"66.006"	224564	20
"WS"	1988	"113.67699999999999"	179000	63
"YE"	1988	"9603.873"	25130000	45
"ZA"	1988	"343055.184"	48810427	41
"ZM"	1988	"3142.6189999999997"	12935000	17
"ZW"	1988	"16101.796999999999"	12521000	26
"AD"	1989	"564.718"	84082	180
"AE"	1989	"54487.952999999994"	8264070	99
"AF"	1989	"2775.919"	29835392	44
"AM"	1989	"3542.3219999999997"	3262200	108
"AO"	1989	"5009.121999999999"	18498000	15
"AR"	1989	"117090.977"	41281631	15
"AT"	1989	"54117.585999999996"	8414638	1003
"AU"	1989	"277771.583"	22875104	3
"AW"	1989	"1782.1619999999998"	101484	567
"AZ"	1989	"28771.282"	9165000	106
"BA"	1989	"20722.217"	3839737	75
"BB"	1989	"990.0899999999999"	284589	660
"BD"	1989	"13454.223"	148000000	964
"BD"	1989	"13454.223"	158570535	964
"BE"	1989	"107461.435"	11007020	355
"BF"	1989	"821.4079999999999"	15730977	57
"BH"	1989	"11738.067"	1234571	1627
"BI"	1989	"300.69399999999996"	10216190	367
"BJ"	1989	"641.725"	9598787	78
"BN"	1989	"6347.576999999999"	408786	67
"BO"	1989	"4994.454"	10907778	9
"BR"	1989	"214024.455"	192376496	22
"BS"	1989	"1947.177"	353658	23
"BT"	1989	"62.339"	708427	18
"BW"	1989	"1774.828"	2029307	3
"BZ"	1989	"300.69399999999996"	333200	15
"CD"	1989	"4393.066"	71712867	29
"CF"	1989	"249.356"	4422000	7
"CG"	1989	"1507.137"	3686000	11
"CH"	1989	"39467.920999999995"	7952600	188
"CI"	1989	"8522.108"	20617068	64
"CL"	1989	"32386.944"	17248450	23
"CM"	1989	"7638.361"	19100000	40
"CO"	1989	"53233.839"	46366364	41
"CV"	1989	"80.67399999999999"	567000	126
"CY"	1989	"4341.728"	1099341	117
"CY"	1989	"4341.728"	838897	117
"DE"	1989	"832100.972"	81799600	229
"DJ"	1989	"407.037"	906000	37
"DM"	1989	"58.672"	72660	105
"DZ"	1989	"80046.943"	37100000	15
"EC"	1989	"20267.509"	15007343	54
"EE"	1989	"15984.453"	1340194	29
"EG"	1989	"72181.228"	90000000	2755
"EG"	1989	"72181.228"	90000000	7136
"EG"	1989	"72181.228"	90000000	76
"ER"	1989	"726.0659999999999"	5824000	43
"ES"	1989	"226671.938"	46030109	93
"ET"	1989	"2827.257"	82101998	74
"FI"	1989	"52584.78"	5404956	16
"FJ"	1989	"630.7239999999999"	849000	46
"FM"	1989	"62.339"	111000	158
"FO"	1989	"579.386"	49267	35
"GA"	1989	"5771.857999999999"	1475000	6
"GB"	1989	"581721.879"	62262000	256
"GD"	1989	"102.67599999999999"	110000	320
"GE"	1989	"3769.676"	4469200	68
"GH"	1989	"3344.3039999999996"	24233431	102
"GL"	1989	"473.04299999999995"	56615	0
"GM"	1989	"179.683"	1705000	164
"GN"	1989	"1045.095"	10057975	41
"GQ"	1989	"117.344"	676000	24
"GR"	1989	"74183.41"	11305118	85
"GT"	1989	"4246.3859999999995"	13824463	129
"GW"	1989	"231.021"	1647000	44
"GY"	1989	"1195.442"	7529401	4
"HN"	1989	"2728.248"	8249574	64
"HT"	1989	"1037.761"	9719932	350
"HU"	1989	"76090.25"	10014324	107
"ID"	1989	"130966.905"	237424363	124
"IL"	1989	"31756.219999999998"	7869900	371
"IQ"	1989	"73251.992"	30399572	74
"IR"	1989	"191344.06"	78868711	48
"IS"	1989	"1903.173"	320060	3
"IT"	1989	"414862.37799999997"	60681514	201
"JM"	1989	"6728.945"	2847232	252
"JO"	1989	"9233.506"	6508271	68
"JP"	1989	"1083015.447"	127799000	337
"KE"	1989	"5192.472"	43013341	67
"KG"	1989	"3780.6769999999997"	5550239	27
"KH"	1989	"451.041"	14805358	82
"KI"	1989	"22.002"	103500	135
"KN"	1989	"66.006"	51300	164
"KP"	1989	"70758.432"	24051218	198
"KR"	1989	"234343.302"	48875000	491
"KW"	1989	"35885.261999999995"	3566437	200
"KY"	1989	"260.35699999999997"	54878	212
"KZ"	1989	"147908.445"	16600000	6
"LA"	1989	"234.688"	6500000	27
"LB"	1989	"8049.065"	4224000	404
"LK"	1989	"3395.642"	20860000	309
"LR"	1989	"667.394"	3786764	36
"LT"	1989	"12918.840999999999"	3187176	50
"LU"	1989	"9658.877999999999"	509074	194
"LV"	1989	"6853.623"	2217053	34
"MA"	1989	"22918.75"	32545170	72
"MD"	1989	"3714.671"	3559500	122
"MG"	1989	"968.088"	21926221	35
"MH"	1989	"66.006"	68000	343
"MK"	1989	"11998.423999999999"	2055004	82
"MM"	1989	"4462.739"	60280000	74
"MO"	1989	"1030.427"	544600	18568
"MR"	1989	"2849.259"	3069000	3
"MT"	1989	"2170.864"	452515	1307
"MU"	1989	"1052.4289999999999"	1286340	630
"MV"	1989	"124.678"	328536	1103
"MW"	1989	"564.718"	14901000	129
"MZ"	1989	"1041.4279999999999"	22894000	29
"NC"	1989	"1694.154"	256275	13
"NE"	1989	"1041.4279999999999"	15730754	12
"NG"	1989	"42441.858"	170123740	184
"NI"	1989	"1477.801"	5891199	42
"NP"	1989	"913.083"	29331000	199
"NZ"	1989	"25404.976"	4422700	17
"PE"	1989	"21840.652"	29496000	23
"PF"	1989	"608.722"	267000	63
"PG"	1989	"2035.185"	6187591	13
"PK"	1989	"60956.541"	177100000	214
"PL"	1989	"423787.85599999997"	38186860	120
"PT"	1989	"41209.746"	10578776	115
"PW"	1989	"227.35399999999998"	20956	28
"PY"	1989	"2343.2129999999997"	6454548	14
"RU"	1989	"1558012.9579999999"	143030106	8
"RW"	1989	"689.396"	11689696	420
"SA"	1989	"203738.52"	27136977	12
"SB"	1989	"161.34799999999998"	523000	18
"SC"	1989	"234.688"	84000	186
"SI"	1989	"15148.376999999999"	2050189	101
"SK"	1989	"39357.911"	5445324	111
"SL"	1989	"374.034"	5485998	79
"SN"	1989	"3696.336"	12855153	65
"SO"	1989	"957.087"	10085638	16
"SR"	1989	"1855.502"	560157	3
"ST"	1989	"66.006"	163000	169
"SV"	1989	"2588.902"	6134000	342
"SY"	1989	"34565.142"	22530746	118
"SZ"	1989	"436.373"	1185000	68
"TC"	1989	"102.67599999999999"	44819	104
"TD"	1989	"102.67599999999999"	10329208	8
"TG"	1989	"836.0759999999999"	6619000	117
"TH"	1989	"78891.83799999999"	667201532	132
"TJ"	1989	"2291.875"	7616000	49
"TM"	1989	"39680.606999999996"	5110000	11
"TN"	1989	"13234.203"	10732900	63
"TR"	1989	"139316.664"	74724269	97
"TT"	1989	"16142.134"	1227505	254
"TZ"	1989	"2207.534"	43188000	46
"UA"	1989	"321650.90499999997"	45888000	77
"UY"	1989	"4880.777"	3318535	19
"UZ"	1989	"122037.76"	29559100	61
"VC"	1989	"77.00699999999999"	120000	307
"VE"	1989	"108854.89499999999"	27150	30
"VN"	1989	"17509.925"	91519289	259
"VU"	1989	"62.339"	224564	20
"WS"	1989	"121.011"	179000	63
"YE"	1989	"9996.242"	25130000	45
"ZA"	1989	"341108.007"	48810427	41
"ZM"	1989	"2603.5699999999997"	12935000	17
"ZW"	1989	"16186.137999999999"	12521000	26
"AD"	1990	"575.7189999999999"	84082	180
"AE"	1990	"52009.060999999994"	8264070	99
"AF"	1990	"2676.91"	29835392	44
"AM"	1990	"3043.6099999999997"	3262200	108
"AO"	1990	"4429.736"	18498000	15
"AR"	1990	"112613.56999999999"	41281631	15
"AT"	1990	"60725.52"	8414638	1003
"AU"	1990	"287331.452"	22875104	3
"AW"	1990	"1811.4979999999998"	101484	567
"AZ"	1990	"29614.692"	9165000	106
"BA"	1990	"22944.418999999998"	3839737	75
"BB"	1990	"1074.431"	284589	660
"BD"	1990	"15533.411999999998"	148000000	964
"BD"	1990	"15533.411999999998"	158570535	964
"BE"	1990	"108469.86"	11007020	355
"BF"	1990	"586.72"	15730977	57
"BH"	1990	"11884.747"	1234571	1627
"BI"	1990	"304.361"	10216190	367
"BJ"	1990	"715.0649999999999"	9598787	78
"BN"	1990	"6420.9169999999995"	408786	67
"BO"	1990	"5504.1669999999995"	10907778	9
"BR"	1990	"208886.98799999998"	192376496	22
"BS"	1990	"1950.8439999999998"	353658	23
"BT"	1990	"128.345"	708427	18
"BW"	1990	"2178.198"	2029307	3
"BZ"	1990	"311.695"	333200	15
"CD"	1990	"4070.37"	71712867	29
"CF"	1990	"198.018"	4422000	7
"CG"	1990	"1188.108"	3686000	11
"CH"	1990	"42863.562999999995"	7952600	188
"CI"	1990	"5797.527"	20617068	64
"CL"	1990	"34143.437"	17248450	23
"CM"	1990	"1738.158"	19100000	40
"CO"	1990	"57337.212"	46366364	41
"CV"	1990	"88.008"	567000	126
"CY"	1990	"4653.423"	1099341	117
"CY"	1990	"4653.423"	838897	117
"DE"	1990	"855756.789"	81799600	229
"DJ"	1990	"399.703"	906000	37
"DM"	1990	"58.672"	72660	105
"DZ"	1990	"78895.50499999999"	37100000	15
"EC"	1990	"16835.197"	15007343	54
"EE"	1990	"15471.072999999999"	1340194	29
"EG"	1990	"75943.56999999999"	90000000	2755
"EG"	1990	"75943.56999999999"	90000000	7136
"EG"	1990	"75943.56999999999"	90000000	76
"ER"	1990	"770.0699999999999"	5824000	43
"ES"	1990	"218864.895"	46030109	93
"ET"	1990	"3017.941"	82101998	74
"FI"	1990	"51745.037"	5404956	16
"FJ"	1990	"817.741"	849000	46
"FM"	1990	"62.339"	111000	158
"FO"	1990	"623.39"	49267	35
"GA"	1990	"4844.107"	1475000	6
"GB"	1990	"570218.5"	62262000	256
"GD"	1990	"110.00999999999999"	110000	320
"GE"	1990	"3388.308"	4469200	68
"GH"	1990	"3931.024"	24233431	102
"GL"	1990	"557.384"	56615	0
"GM"	1990	"190.684"	1705000	164
"GN"	1990	"1056.096"	10057975	41
"GQ"	1990	"121.011"	676000	24
"GR"	1990	"72723.944"	11305118	85
"GT"	1990	"5086.129"	13824463	129
"GW"	1990	"253.023"	1647000	44
"GY"	1990	"1140.437"	7529401	4
"HN"	1990	"2592.569"	8249574	64
"HT"	1990	"993.757"	9719932	350
"HU"	1990	"62991.725999999995"	10014324	107
"ID"	1990	"149565.929"	237424363	124
"IL"	1990	"33534.715"	7869900	371
"IQ"	1990	"52555.443999999996"	30399572	74
"IR"	1990	"211134.859"	78868711	48
"IS"	1990	"1991.1809999999998"	320060	3
"IT"	1990	"425254.65599999996"	60681514	201
"JM"	1990	"7964.723999999999"	2847232	252
"JO"	1990	"10403.278999999999"	6508271	68
"JP"	1990	"1094632.503"	127799000	337
"KE"	1990	"5823.196"	43013341	67
"KG"	1990	"4847.773999999999"	5550239	27
"KH"	1990	"451.041"	14805358	82
"KI"	1990	"22.002"	103500	135
"KN"	1990	"66.006"	51300	164
"KP"	1990	"78514.137"	24051218	198
"KR"	1990	"246943.114"	48875000	491
"KW"	1990	"48312.725"	3566437	200
"KY"	1990	"253.023"	54878	212
"KZ"	1990	"151945.812"	16600000	6
"LA"	1990	"234.688"	6500000	27
"LB"	1990	"9097.827"	4224000	404
"LK"	1990	"3773.343"	20860000	309
"LR"	1990	"484.044"	3786764	36
"LT"	1990	"13212.201"	3187176	50
"LU"	1990	"10010.91"	509074	194
"LV"	1990	"6651.938"	2217053	34
"MA"	1990	"23542.14"	32545170	72
"MD"	1990	"3986.029"	3559500	122
"MG"	1990	"986.423"	21926221	35
"MH"	1990	"77.00699999999999"	68000	343
"MK"	1990	"10934.993999999999"	2055004	82
"MM"	1990	"4275.722"	60280000	74
"MO"	1990	"1034.094"	544600	18568
"MR"	1990	"2665.9089999999997"	3069000	3
"MT"	1990	"2178.198"	452515	1307
"MU"	1990	"1463.133"	1286340	630
"MV"	1990	"154.01399999999998"	328536	1103
"MW"	1990	"612.389"	14901000	129
"MZ"	1990	"1001.0909999999999"	22894000	29
"NC"	1990	"1624.481"	256275	13
"NE"	1990	"832.409"	15730754	12
"NG"	1990	"45375.458"	170123740	184
"NI"	1990	"2548.565"	5891199	42
"NP"	1990	"634.391"	29331000	199
"NZ"	1990	"23681.485999999997"	4422700	17
"PE"	1990	"21169.591"	29496000	23
"PF"	1990	"630.7239999999999"	267000	63
"PG"	1990	"2141.528"	6187591	13
"PK"	1990	"68565.56599999999"	177100000	214
"PL"	1990	"366773.33999999997"	38186860	120
"PT"	1990	"42196.168999999994"	10578776	115
"PW"	1990	"234.688"	20956	28
"PY"	1990	"2262.5389999999998"	6454548	14
"RU"	1990	"1557664.5929999999"	143030106	8
"RW"	1990	"682.062"	11689696	420
"SA"	1990	"217948.145"	27136977	12
"SB"	1990	"161.34799999999998"	523000	18
"SC"	1990	"113.67699999999999"	84000	186
"SI"	1990	"15397.732999999998"	2050189	101
"SK"	1990	"39251.568"	5445324	111
"SL"	1990	"388.702"	5485998	79
"SN"	1990	"3182.9559999999997"	12855153	65
"SO"	1990	"18.335"	10085638	16
"SR"	1990	"1811.4979999999998"	560157	3
"ST"	1990	"66.006"	163000	169
"SV"	1990	"2618.238"	6134000	342
"SY"	1990	"37451.070999999996"	22530746	118
"SZ"	1990	"425.37199999999996"	1185000	68
"TC"	1990	"121.011"	44819	104
"TD"	1990	"146.68"	10329208	8
"TG"	1990	"773.737"	6619000	117
"TH"	1990	"95833.378"	667201532	132
"TJ"	1990	"1881.1709999999998"	7616000	49
"TM"	1990	"41074.066999999995"	5110000	11
"TN"	1990	"13267.206"	10732900	63
"TR"	1990	"145854.925"	74724269	97
"TT"	1990	"16959.875"	1227505	254
"TZ"	1990	"2372.549"	43188000	46
"UA"	1990	"318684.30199999997"	45888000	77
"UY"	1990	"3993.363"	3318535	19
"UZ"	1990	"126914.87"	29559100	61
"VC"	1990	"80.67399999999999"	120000	307
"VE"	1990	"122162.438"	27150	30
"VN"	1990	"21407.946"	91519289	259
"VU"	1990	"69.673"	224564	20
"WS"	1990	"124.678"	179000	63
"YE"	1990	"9596.539"	25130000	45
"ZA"	1990	"333513.64999999997"	48810427	41
"ZM"	1990	"2445.8889999999997"	12935000	17
"ZW"	1990	"15504.076"	12521000	26
"AD"	1991	"546.3829999999999"	84082	180
"AE"	1991	"57010.848999999995"	8264070	99
"AF"	1991	"2493.56"	29835392	44
"AM"	1991	"3428.645"	3262200	108
"AO"	1991	"4367.397"	18498000	15
"AR"	1991	"117021.30399999999"	41281631	15
"AT"	1991	"65602.62999999999"	8414638	1003
"AU"	1991	"281530.258"	22875104	3
"AW"	1991	"1851.8349999999998"	101484	567
"AZ"	1991	"30615.783"	9165000	106
"BA"	1991	"23259.781"	3839737	75
"BB"	1991	"1206.443"	284589	660
"BD"	1991	"15940.448999999999"	148000000	964
"BD"	1991	"15940.448999999999"	158570535	964
"BE"	1991	"117578.688"	11007020	355
"BF"	1991	"627.057"	15730977	57
"BH"	1991	"11503.378999999999"	1234571	1627
"BI"	1991	"344.698"	10216190	367
"BJ"	1991	"828.742"	9598787	78
"BN"	1991	"5815.862"	408786	67
"BO"	1991	"5779.192"	10907778	9
"BR"	1991	"219330.604"	192376496	22
"BS"	1991	"1782.1619999999998"	353658	23
"BT"	1991	"187.017"	708427	18
"BW"	1991	"2148.862"	2029307	3
"BZ"	1991	"359.366"	333200	15
"CD"	1991	"3755.008"	71712867	29
"CF"	1991	"205.35199999999998"	4422000	7
"CG"	1991	"1265.115"	3686000	11
"CH"	1991	"41998.151"	7952600	188
"CI"	1991	"5636.179"	20617068	64
"CL"	1991	"32181.591999999997"	17248450	23
"CM"	1991	"1111.1009999999999"	19100000	40
"CO"	1991	"57120.859"	46366364	41
"CV"	1991	"91.675"	567000	126
"CY"	1991	"4741.431"	1099341	117
"CY"	1991	"4741.431"	838897	117
"DE"	1991	"830909.1969999999"	81799600	229
"DJ"	1991	"399.703"	906000	37
"DM"	1991	"58.672"	72660	105
"DZ"	1991	"81458.738"	37100000	15
"EC"	1991	"16486.832"	15007343	54
"EE"	1991	"17553.929"	1340194	29
"EG"	1991	"78715.822"	90000000	2755
"EG"	1991	"78715.822"	90000000	7136
"EG"	1991	"78715.822"	90000000	76
"ER"	1991	"766.4029999999999"	5824000	43
"ES"	1991	"225857.864"	46030109	93
"ET"	1991	"2984.9379999999996"	82101998	74
"FI"	1991	"53747.219"	5404956	16
"FJ"	1991	"674.728"	849000	46
"FO"	1991	"594.054"	49267	35
"GA"	1991	"1477.801"	1475000	6
"GB"	1991	"593822.9789999999"	62262000	256
"GD"	1991	"113.67699999999999"	110000	320
"GE"	1991	"3773.343"	4469200	68
"GH"	1991	"4044.701"	24233431	102
"GL"	1991	"550.05"	56615	0
"GM"	1991	"198.018"	1705000	164
"GN"	1991	"1074.431"	10057975	41
"GQ"	1991	"201.685"	676000	24
"GR"	1991	"67615.813"	11305118	85
"GT"	1991	"5053.125999999999"	13824463	129
"GW"	1991	"256.69"	1647000	44
"GY"	1991	"1122.1019999999999"	7529401	4
"HN"	1991	"2698.912"	8249574	64
"HT"	1991	"997.424"	9719932	350
"HU"	1991	"63435.433"	10014324	107
"ID"	1991	"179730.671"	237424363	124
"IL"	1991	"34315.786"	7869900	371
"IQ"	1991	"47421.644"	30399572	74
"IR"	1991	"228036.06199999998"	78868711	48
"IS"	1991	"1767.494"	320060	3
"IT"	1991	"434946.53699999995"	60681514	201
"JM"	1991	"8173.7429999999995"	2847232	252
"JO"	1991	"9798.224"	6508271	68
"JP"	1991	"1100525.372"	127799000	337
"KE"	1991	"4840.44"	43013341	67
"KG"	1991	"5276.813"	5550239	27
"KH"	1991	"462.042"	14805358	82
"KI"	1991	"22.002"	103500	135
"KN"	1991	"73.34"	51300	164
"KP"	1991	"75103.82699999999"	24051218	198
"KR"	1991	"261482.769"	48875000	491
"KW"	1991	"10190.592999999999"	3566437	200
"KY"	1991	"275.025"	54878	212
"KZ"	1991	"153815.982"	16600000	6
"LA"	1991	"253.023"	6500000	27
"LB"	1991	"9497.529999999999"	4224000	404
"LK"	1991	"4063.0359999999996"	20860000	309
"LR"	1991	"286.026"	3786764	36
"LT"	1991	"12915.173999999999"	3187176	50
"LU"	1991	"10648.967999999999"	509074	194
"LV"	1991	"7088.311"	2217053	34
"MA"	1991	"24975.936999999998"	32545170	72
"MD"	1991	"4290.389999999999"	3559500	122
"MG"	1991	"1074.431"	21926221	35
"MH"	1991	"80.67399999999999"	68000	343
"MK"	1991	"11309.028"	2055004	82
"MM"	1991	"4180.38"	60280000	74
"MO"	1991	"1092.7659999999998"	544600	18568
"MR"	1991	"2750.25"	3069000	3
"MT"	1991	"2075.522"	452515	1307
"MU"	1991	"1521.8049999999998"	1286340	630
"MV"	1991	"172.349"	328536	1103
"MW"	1991	"660.06"	14901000	129
"MZ"	1991	"1026.76"	22894000	29
"NC"	1991	"1789.4959999999999"	256275	13
"NE"	1991	"821.4079999999999"	15730754	12
"NG"	1991	"45247.113"	170123740	184
"NI"	1991	"2005.849"	5891199	42
"NP"	1991	"960.7539999999999"	29331000	199
"NZ"	1991	"24194.865999999998"	4422700	17
"PE"	1991	"20417.856"	29496000	23
"PF"	1991	"638.058"	267000	63
"PG"	1991	"2064.5209999999997"	6187591	13
"PK"	1991	"68242.87"	177100000	214
"PL"	1991	"361591.869"	38186860	120
"PT"	1991	"43934.327"	10578776	115
"PW"	1991	"234.688"	20956	28
"PY"	1991	"2233.203"	6454548	14
"RU"	1991	"1604972.5599999998"	143030106	8
"RW"	1991	"630.7239999999999"	11689696	420
"SA"	1991	"267768.007"	27136977	12
"SB"	1991	"161.34799999999998"	523000	18
"SC"	1991	"143.013"	84000	186
"SI"	1991	"15485.741"	2050189	101
"SK"	1991	"39493.59"	5445324	111
"SL"	1991	"469.376"	5485998	79
"SN"	1991	"3424.9779999999996"	12855153	65
"SO"	1991	"3.667"	10085638	16
"SR"	1991	"2101.191"	560157	3
"ST"	1991	"69.673"	163000	169
"SV"	1991	"3230.627"	6134000	342
"SY"	1991	"43193.593"	22530746	118
"SZ"	1991	"326.363"	1185000	68
"TC"	1991	"143.013"	44819	104
"TD"	1991	"69.673"	10329208	8
"TG"	1991	"843.41"	6619000	117
"TH"	1991	"116148.55799999999"	667201532	132
"TJ"	1991	"2075.522"	7616000	49
"TM"	1991	"43160.59"	5110000	11
"TN"	1991	"15489.408"	10732900	63
"TR"	1991	"148612.509"	74724269	97
"TT"	1991	"21048.579999999998"	1227505	254
"TZ"	1991	"2434.888"	43188000	46
"UA"	1991	"352259.354"	45888000	77
"UY"	1991	"4554.414"	3318535	19
"UZ"	1991	"122683.15199999999"	29559100	61
"VC"	1991	"77.00699999999999"	120000	307
"VE"	1991	"115440.82699999999"	27150	30
"VN"	1991	"21451.95"	91519289	259
"VU"	1991	"66.006"	224564	20
"WS"	1991	"124.678"	179000	63
"YE"	1991	"10109.919"	25130000	45
"ZA"	1991	"346337.149"	48810427	41
"ZM"	1991	"2416.553"	12935000	17
"ZW"	1991	"15823.105"	12521000	26
"AD"	1992	"539.049"	84082	180
"AE"	1992	"58136.617999999995"	8264070	99
"AF"	1992	"1426.463"	29835392	44
"AM"	1992	"3644.9979999999996"	3262200	108
"AO"	1992	"4418.735"	18498000	15
"AR"	1992	"121447.37299999999"	41281631	15
"AT"	1992	"60542.17"	8414638	1003
